DATAFLOW,LAST UPDATE,freq,unit,deg_urb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2010,73.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2011,73.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2012,72.7,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2013,71.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2014,72.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2015,73.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2016,72.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2017,73.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2018,75.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2019,76.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2020,76.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2021,77.3,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2022,79.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Finland,2023,80.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,1995,57.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,1996,58.8,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,1997,58.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,1998,58.8,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,1999,59.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2000,61.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2001,61.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2002,62.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2003,65.1,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2004,64.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2005,66.4,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2006,67.0,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2007,68.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2008,68.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2009,67.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2010,67.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2011,67.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2012,64.8,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2013,65.5,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2014,64.3,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2015,63.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2016,64.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2017,67.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2018,68.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2019,69.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2020,68.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2021,69.1,bd,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2022,70.6,d,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,France,2023,71.6,d,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2002,48.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2003,48.9,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2004,51.8,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2005,53.5,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2006,53.1,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2007,55.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2008,56.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2009,56.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2010,56.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2011,54.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2012,55.3,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2013,55.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2014,58.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2015,61.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2016,59.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2017,59.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2018,61.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2019,63.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2020,61.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2021,63.4,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2022,66.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Croatia,2023,68.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2001,56.6,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2002,57.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2003,57.8,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2004,58.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2005,58.1,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2006,57.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2007,57.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2008,59.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2009,57.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2010,57.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2011,57.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2012,59.6,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2013,60.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2014,63.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2015,65.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2016,66.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2017,66.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2018,67.9,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2019,69.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2020,69.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2021,76.3,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2022,78.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Hungary,2023,79.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2012,60.9,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2013,61.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2014,63.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2015,63.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2016,64.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2017,65.4,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2018,65.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2019,66.8,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2020,65.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2021,67.8,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2022,71.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Ireland,2023,73.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,1995,40.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,1996,40.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,1997,40.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,1998,41.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,1999,42.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2000,43.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2001,45.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2002,46.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2003,47.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2004,48.9,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2005,49.4,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2006,50.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2007,51.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2008,52.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2009,51.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2010,51.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2011,50.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2012,52.3,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2013,51.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2014,51.8,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2015,52.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2016,53.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2017,54.5,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2018,54.7,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2019,55.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2020,54.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2021,54.6,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2022,56.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Italy,2023,58.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2012,69.8,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2013,71.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2014,74.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2015,75.8,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2016,77.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2017,78.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2018,80.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2019,74.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2020,74.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2021,75.8,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2022,75.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Lithuania,2023,76.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,1997,44.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,1998,45.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,1999,50.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2000,50.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2001,53.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2002,53.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2003,54.4,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2004,57.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2005,58.7,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2006,60.0,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2007,62.7,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2008,62.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2009,62.8,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2010,65.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2011,64.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2012,67.5,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2013,65.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2014,65.4,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2015,64.3,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2016,63.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2017,67.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2018,67.7,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2019,69.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2020,69.2,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2021,71.2,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2022,72.6,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Luxembourg,2023,71.3,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2001,,u,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2002,58.4,bu,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2003,62.9,u,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2004,67.7,u,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2005,74.9,b,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2006,83.9,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2007,80.1,,
ESTAT:LFST_R_ERGAU(1.0),12/12/24 23:00:00,Annual,Percentage,Towns and suburbs,From 25 to 64 years,Females,Latvia,2008,85.2,,
