DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2016,7077,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2017,7168,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2018,7225,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2019,7368,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2020,7344,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2021,7593,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2022,7691,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Poland,2023,7776,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2009,2088,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2010,2075,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2011,2071,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2012,2004,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2013,1979,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2014,2046,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2015,2093,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2016,2133,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2017,2203,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2018,2270,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2019,2287,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2020,2245,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2021,2278,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2022,2342,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Portugal,2023,2395,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2009,3124,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2010,3035,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2011,3032,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2012,3043,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2013,3023,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2014,3058,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2015,3091,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2016,3121,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2017,3239,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2018,3215,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2019,3226,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2020,3173,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2021,3201,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2022,3282,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Romania,2023,3253,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2005,2022,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2006,2052,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2007,2100,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2008,2118,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2009,2080,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2010,2071,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2011,2123,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2012,2142,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2013,2163,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2014,2188,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2015,2220,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2016,2257,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2017,2297,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2018,2331,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2019,2332,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2020,2282,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2021,2300,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2022,2366,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Sweden,2023,2414,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2009,436,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2010,429,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2011,417,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2012,414,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2013,401,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2014,404,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2015,407,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2016,416,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2017,434,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2018,440,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2019,443,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2020,438,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2021,437,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2022,443,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovenia,2023,444,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2009,1108,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2010,1101,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2011,1090,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2012,1093,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2013,1102,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2014,1115,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2015,1143,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2016,1183,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2017,1212,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2018,1219,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2019,1231,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2020,1207,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2021,1182,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2022,1202,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Females,From 15 to 64 years,Thousand persons,Slovakia,2023,1205,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2009,2087,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2010,2103,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2011,2120,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2012,2129,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2013,2133,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2014,2126,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2015,2145,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2016,2187,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2017,2209,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2018,2248,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2019,2267,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2020,2219,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2021,2243,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2022,2299,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Austria,2023,2315,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2009,2406,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2010,2433,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2011,2435,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2012,2433,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2013,2420,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2014,2402,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2015,2397,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2016,2433,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2017,2461,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2018,2495,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2019,2526,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2020,2503,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2021,2536,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2022,2590,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Belgium,2023,2608,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2009,1677,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2010,1593,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2011,1521,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2012,1498,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2013,1499,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2014,1524,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2015,1552,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2016,1549,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2017,1618,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2018,1616,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2019,1548,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2020,1492,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2021,1481,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2022,1503,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Bulgaria,2023,1490,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2009,196,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2010,199,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2011,200,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2012,194,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2013,184,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2014,180,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2015,178,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2016,182,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2017,191,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2018,201,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2019,215,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2020,219,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2021,223,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2022,231,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Cyprus,2023,236,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2009,2777,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2010,2753,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2011,2733,b,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2012,2732,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2013,2742,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2014,2764,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2015,2775,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2016,2806,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2017,2843,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2018,2862,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2019,2863,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2020,2842,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2021,2830,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2022,2798,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Czechia,2023,2745,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Germany,2009,20132,,
