DATAFLOW,LAST UPDATE,freq,incgrp,building,deg_urb,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Poland,2018,34.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Poland,2019,35,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Poland,2020,34.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Poland,2021,34.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Poland,2022,33.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Poland,2023,34.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2004,43.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2005,43.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2006,40.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2007,44.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2008,44.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2009,44.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2010,43.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2011,44.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2012,43.1,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2013,44.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2014,44.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2015,43.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2016,44.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2017,43.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2018,44.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2019,44.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2020,45.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2021,46.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2022,46.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Portugal,2023,46.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2007,37.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2008,37.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2009,37.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2010,36.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2011,36.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2012,33.6,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2013,31.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2014,32.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2015,32.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2016,30.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2017,28.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2018,28.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2019,28.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2020,29.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2021,30,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2022,30.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Romania,2023,30.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2004,21.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2005,19.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2006,20.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2007,20.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2008,21.4,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2009,21.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2010,22.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2011,22.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2012,21.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2013,39.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2014,34.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2015,34,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2016,34.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2017,39.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2018,39.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2019,40.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2020,39.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2021,40.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2022,40.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Sweden,2023,40.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2005,18.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2006,18,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2007,18.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2008,18,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2009,17.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2010,18.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2011,18.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2012,18.8,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2013,18.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2014,18.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2015,19.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2016,19.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2017,19.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2018,19.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2019,19.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2020,19.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2021,18.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2022,19.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovenia,2023,18.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2005,23.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2006,22.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2007,26.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2008,25.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2009,26.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2010,26.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2011,25,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2012,24.1,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2013,24.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2014,23.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2015,23.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2016,22.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2017,22,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2018,20.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2019,21.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2020,21.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2021,21.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2022,22.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Cities,Percentage,Slovakia,2023,20.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2003,26.2,u,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2004,24.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2005,23.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2006,24.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2007,25.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2008,24.5,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2009,25.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2010,25,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2011,25.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2012,28.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2013,29.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2014,29.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2015,30.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2016,29.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2017,30.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2018,30.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2019,30.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2020,31,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2021,30,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2022,30.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Austria,2023,30.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2003,42.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2004,42.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2005,42.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2006,42.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2007,42.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2008,42.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2009,42.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2010,41.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2011,41.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2012,52,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2013,53.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2014,53.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2015,52.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2016,54.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2017,54.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2018,53.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2019,55,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2020,54.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2021,54.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2022,55.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2023,55.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Belgium,2024,55.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2005,8.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2006,8.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2007,7.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2008,6.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2009,6.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2010,6.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2011,6.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2012,22.6,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2013,22.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2014,26.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2015,23.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2016,22.7,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2017,23.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2018,22.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2019,23.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2020,23.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2021,24.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2022,25.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2023,24.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Bulgaria,2024,23.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2005,12,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2006,12.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2007,13.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2008,14.9,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2009,14.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2010,14.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2011,15.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2012,21.7,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2013,22.1,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2014,20.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2015,21.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2016,23,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2017,31.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2018,31.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2019,30,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2020,23,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2021,22.5,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2022,21,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Cyprus,2023,19.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2005,23.4,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2006,23.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2007,23.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2008,24.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2009,23.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2010,24.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2011,24.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2012,31,b,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2013,32.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2014,31.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2015,32.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2016,32.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2017,34.6,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2018,34,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2019,33.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2020,33.2,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2021,32.9,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2022,32.7,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Czechia,2023,33,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2005,36.3,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2006,34.8,,
ESTAT:ILC_LVHO01(1.0),14/02/25 11:00:00,Annual,Total,Total,Towns and suburbs,Percentage,Germany,2007,34.5,,
